i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
351;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6715710679035987;4.858455749612751;4.75765610202437;2.5704268210909222;1.3187888843129134;0.4225924611091614;0.2594893276691437;0.3117390275001526;0.49590230828307535;1.0201160867417143;2.5704268210909222;0.5461680049970712;0.29526563144701623;-0.45947545807004264;0.452119024253863;0.2135417818621394;-0.20894096791744232;0.4879039227962494;0.29160141944885254;0.530760365847193;-0.4046134708251214;1.3187888843129134;0.4680224869962745;0.4532394447367537;0.11670070294945585;-0.16361702344376694;0.499573993091195;-0.480692595243454;-0.180575430393219;0.30268600583076477;0.5134908540408323;-1.9301426759803375;-0.29199410799152414;0.48560085744792225;-0.13978627540374108;0.46504622346913727;-0.4946712227838281;-0.13407080804630528;
352;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6718955176633744;4.859437310930002;4.749536345067293;2.596658091092135;1.3349873523811346;0.42859306931495667;0.25280940532684326;0.3049660325050354;0.4975988489602115;1.0378669427169156;2.596658091092135;0.546473875811232;0.2832713633480941;-0.4673232624758389;0.4569202056497661;0.20607707907925937;-0.19957004487514496;0.4912516176700592;0.29143401980400085;0.5302417888802403;-0.3858810535326682;1.3349873523811346;0.4651572665076468;0.4522843457466457;0.10867452865043678;-0.15434161030048038;0.5021190705351029;-0.48253121972084045;-0.17544551193714142;0.3022199273109436;0.5134369539331656;-1.919530015644962;-0.2816497323487234;0.4881810609999752;-0.13568541317065128;0.4689458571858495;-0.4960997610379056;-0.12855092621855646;
353;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.673659343963008;4.855168527253133;4.745995081191844;2.6202605351830184;1.3529150769138005;0.4343618154525757;0.24323317408561707;0.2947370111942291;0.49782784544360464;1.0603245541678188;2.6202605351830184;0.5451430294590298;0.2715007091050041;-0.4727243250809594;0.4615118863630761;0.19596074157752114;-0.1905830353498459;0.4947502613067627;0.29129448533058167;0.5301883763590735;-0.36769222575863536;1.3529150769138005;0.4653860976359263;0.4543832685205291;0.10059853458871398;-0.14514470849779298;0.5048101147656341;-0.48559436202049255;-0.16854825615882874;0.30192258954048157;0.5140140066965796;-1.9048824517463774;-0.26413043166480116;0.48930687016542385;-0.12774332274886496;0.47233765113969295;-0.49836869429537906;-0.12131449104485945;
354;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6749216379488918;4.848915535406268;4.7445323227585385;2.630585860416566;1.3767522726969252;0.4377157390117645;0.23086832463741302;0.28497058153152466;0.49486892355400647;1.0854392892942968;2.630585860416566;0.5431907220130334;0.26565050386646394;-0.4737995043016976;0.46428078939841094;0.18348837420724326;-0.18156597018241882;0.49921396374702454;0.29037076234817505;0.5312069117851335;-0.3488304824790218;1.3767522726969252;0.4668936846145726;0.4581312347861482;0.0900304639902023;-0.135752846703804;0.5082170101460448;-0.4901050627231598;-0.16061563789844513;0.3025364875793457;0.5157522231114441;-1.8874834669000697;-0.23808828101729476;0.4897719778893448;-0.11551040336016877;0.47595581416893307;-0.5016561030591766;-0.11302005648155182;
355;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6736726907379404;4.845617430898711;4.748777626260207;2.6317516269235646;1.3917608472322616;0.4388624131679535;0.2205333262681961;0.2805994749069214;0.4911569664440424;1.1051416883870882;2.6317516269235646;0.5421596606182362;0.26459478623333016;-0.4732089355663303;0.4653218917912865;0.17321243271156306;-0.17325936257839203;0.5018548965454102;0.29027530550956726;0.530921033589436;-0.33242618789378653;1.3917608472322616;0.469270752848651;0.4617698882189844;0.08356799514985587;-0.1270823737564936;0.5102116960603957;-0.4948432147502899;-0.15092714130878448;0.3046196401119232;0.517347860890565;-1.8668338688131654;-0.20951479451838392;0.48842224263546935;-0.10158466100394332;0.47774139840480145;-0.5050016808506842;-0.10315300146830433;
356;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6770042480287841;4.832685628957772;4.753642570867253;2.647789830008197;1.410889085617235;0.4427551329135895;0.20579391717910767;0.2752029597759247;0.4882450655861785;1.1357006369205516;2.647789830008197;0.5381084903176943;0.2550514963314222;-0.4738243150906152;0.4682602825467317;0.15841148567004615;-0.16448183357715607;0.5051231980323792;0.2928849458694458;0.5312284995812644;-0.31479904130126285;1.410889085617235;0.47489201626930944;0.4688333711359556;0.07561545626143781;-0.1175984964635605;0.5126847436585229;-0.4999353587627411;-0.14027132093906403;0.3058030605316162;0.5192411832850131;-1.8443417776135964;-0.17763471070217424;0.48687601598862645;-0.08603196569921066;0.47921472830338496;-0.5085385553326621;-0.09234984810872553;
357;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6759864666417972;4.8343574488814545;4.756373209863775;2.656608319152899;1.4331688596075962;0.44468143582344055;0.19782288372516632;0.276611864566803;0.48669854395851375;1.152221473247076;2.656608319152899;0.538632951541954;0.2511077197755172;-0.4765190127958562;0.4697922078009923;0.1501709824455807;-0.15551048517227173;0.508833110332489;0.2938394844532013;0.5320663916929449;-0.29660638505105597;1.4331688596075962;0.4752269839449487;0.4707333704593249;0.06519800767980974;-0.10843714812633924;0.51535291110047;-0.5039947032928467;-0.13009963929653168;0.3062988519668579;0.5205156838101348;-1.823418482366867;-0.15040127003177456;0.4860084030430464;-0.0728210130009759;0.48052187035967875;-0.5112768045929442;-0.0820474522605638;
358;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6786658069712215;4.828446418187552;4.757904106111891;2.6850344954163927;1.4589192669329438;0.4501242935657501;0.18504318594932556;0.2822837829589844;0.4866753130418085;1.180763291689623;2.6850344954163927;0.5367776951403828;0.2366445728924206;-0.4817983396824708;0.47378875085499217;0.13686335198107846;-0.14412958920001984;0.5128382444381714;0.29066866636276245;0.532706676738139;-0.2739755973024115;1.4589192669329438;0.4775828197142045;0.47459710880371075;0.053319171048780645;-0.09666987831964877;0.5181701615430494;-0.5084437727928162;-0.11822335422039032;0.30726999044418335;0.5220075014546369;-1.7992567983701067;-0.1188638860913847;0.48552207760981414;-0.05757524063622214;0.4820962347003257;-0.5142012968564383;-0.07001373075035774;
359;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6825268230743943;4.821813105687648;4.762464070486782;2.7109474572064496;1.4842197310978182;0.45479196310043335;0.17424209415912628;0.2914532423019409;0.487027758015602;1.2049216127072975;2.7109474572064496;0.5346927540644457;0.22321132769316004;-0.4858734860418693;0.47711309586974937;0.12565474555493936;-0.13552594184875488;0.5168316960334778;0.29026496410369873;0.534305421026994;-0.2564505887846412;1.4842197310978182;0.48113074902688846;0.47932871561504087;0.04160264469970639;-0.0875930702872508;0.5209919605034484;-0.5125005841255188;-0.10729517042636871;0.30717378854751587;0.5236115949115542;-1.7771718254774456;-0.08886146750005443;0.4840739065171003;-0.04295892905328482;0.4821639528058077;-0.5167964770308473;-0.059078775145787944;
360;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6884007225695877;4.816254390010536;4.765878895428089;2.7335605411899473;1.5222357397784996;0.4586782157421112;0.16526637971401215;0.3003038465976715;0.4875435179141886;1.2249662785393531;2.7335605411899473;0.5329432613786512;0.21147389351560425;-0.48919046618905426;0.4798256050936716;0.11634733309510673;-0.12919089198112488;0.5234639048576355;0.2899056673049927;0.5391704241329288;-0.2419646386296974;1.5222357397784996;0.48397852540833614;0.4834079952489354;0.023493045478029013;-0.08085009245623134;0.5258132094054384;-0.5160306096076965;-0.09842696040868759;0.3069862723350525;0.5253336621494803;-1.759271050381195;-0.06247742330370182;0.4829898418617259;-0.030156333015378678;0.48204749031675354;-0.5190462429092344;-0.05022221137701224;
361;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7085323688940891;4.780167537973869;4.772844019203598;2.788770882725171;1.567494770672306;0.4675597846508026;0.14456181228160858;0.30037665367126465;0.48939786451602746;1.2709356612402518;2.788770882725171;0.5215416383188043;0.18021721804251126;-0.48941540108713416;0.4855815064550537;0.09562027217289516;-0.1257137954235077;0.5319176912307739;0.2907325327396393;0.5465714853558137;-0.23208210796546594;1.567494770672306;0.49766889324864416;0.49766618088775005;0.0016430787965230106;-0.07594717733473269;0.5320819991104262;-0.5182984471321106;-0.08983786404132843;0.30564701557159424;0.526026731369296;-1.7424233959414548;-0.042220631759832344;0.48077995591117173;-0.020292803291853328;0.48035150477593636;-0.520327727461296;-0.04180271356373479;
362;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7205083846562251;4.769094313149521;4.78549521488001;2.8215549055938154;1.6183450241511217;0.47275084257125854;0.13524934649467468;0.31382042169570923;0.4917171390942881;1.292149230489672;2.8215549055938154;0.5180305588391577;0.1629736530055501;-0.49172680252070516;0.4890482078718136;0.08607666624260417;-0.1222221702337265;0.5416228771209717;0.2911110818386078;0.5552419291781207;-0.2219417635403933;1.6183450241511217;0.5052201011457781;0.5046490880779373;-0.024013506696368855;-0.07175726142593278;0.5392215264513348;-0.5228291749954224;-0.0783952847123146;0.3056366741657257;0.5286739703177364;-1.7196318558399697;-0.006436055989483658;0.4767708868357108;-0.0030685029373889146;0.4767610122732703;-0.5231360252891613;-0.030719183484987575;
363;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7367627993094311;4.744943078990207;4.795322337992099;2.8612174383651716;1.6599357248014197;0.47850969433784485;0.12176939845085144;0.3013870418071747;0.4937603811307464;1.3216090899024906;2.8612174383651716;0.5103586332015453;0.14122451781257128;-0.49042998486221884;0.492632146119102;0.07272639996462955;-0.12104164063930511;0.5499721765518188;0.29174143075942993;0.5631345076887045;-0.21663313828688846;1.6599357248014197;0.5160226698102673;0.5139739121470845;-0.04593705900835672;-0.06964424942459665;0.5453784706509832;-0.524247944355011;-0.07051248848438263;0.3063278794288635;0.5289687308269884;-1.7044961074743759;0.01014351124776064;0.47366176630402895;0.004804511063135897;0.47363739878909134;-0.5237674932486974;-0.023148748605473494;
364;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7517996257748025;4.735098023953066;4.801064520056091;2.910719088325419;1.7189730373264724;0.4864187240600586;0.11235722154378891;0.306875616312027;0.4992267223909949;1.3437891303095648;2.910719088325419;0.5072272708749445;0.11606780071334746;-0.4937689438966478;0.49802550413139335;0.06298032715412413;-0.11636527627706528;0.5616390109062195;0.2934201955795288;0.5735671330321798;-0.20429815291695494;1.7189730373264724;0.5209674093024652;0.5152585980178528;-0.07691305951526815;-0.06483941647527999;0.5539477049546927;-0.5233936905860901;-0.06078726798295975;0.30263981223106384;0.5269118021966864;-1.6864189400404506;0.018132993565451644;0.4718473363895645;0.008555535845497758;0.4717697655258582;-0.5225381370015403;-0.013610291430373928;
365;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7582095695588297;4.729687012269939;4.804842219050899;2.945567543141478;1.7468980681433388;0.49151894450187683;0.1034717857837677;0.3094598352909088;0.5022920298566572;1.3633115687300823;2.945567543141478;0.5055055854738119;0.09845839212447066;-0.49582440638343456;0.5013647837143239;0.05388934514542425;-0.10902442783117294;0.5663210153579712;0.2934711277484894;0.5767198785372306;-0.1901867261795652;1.7468980681433388;0.5238777565460317;0.5157755255897363;-0.09177968732968395;-0.05744687527219931;0.5571430466250028;-0.5228390097618103;-0.05126219987869263;0.30100199580192566;0.5253460224129554;-1.6685298143082523;0.028324637683101228;0.47065464120164846;0.013329339697295668;0.4704658542209908;-0.5215060757920807;-0.004215614456593547;
366;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7479104576186733;4.743240690995934;4.805933128988129;2.9519393216801695;1.736796339510884;0.4921550750732422;0.1002645343542099;0.309242308139801;0.5022644669590067;1.3698211438762655;2.9519393216801695;0.5098172904926311;0.09610996747812862;-0.5006760867433164;0.501766071821055;0.050196925679878254;-0.09648235142230988;0.5616494417190552;0.2943965792655945;0.5698762493026924;-0.17012347230738578;1.736796339510884;0.5199295401432074;0.512782384732898;-0.08591247069645518;-0.04520411294902008;0.5530581946494096;-0.5214510560035706;-0.040010612457990646;0.29894667863845825;0.5229837979483708;-1.6473756504988433;0.037837749447242844;0.4703103713231908;0.017791240010965898;0.4699737409186069;-0.519671932002474;0.006986761633870041;
367;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7326667100799742;4.759211447670953;4.798763699533264;2.9562838443777126;1.7084221853786294;0.49216338992118835;0.09586411714553833;0.3046344220638275;0.501412735513179;1.3784239574954078;2.9562838443777126;0.5148931769353609;0.09486910107198993;-0.5060778964906306;0.5016503000283874;0.04525632749647527;-0.0809592753648758;0.5522969365119934;0.296257346868515;0.5581991672764648;-0.14554990201322515;1.7084221853786294;0.512583313826236;0.5077365824514224;-0.07032223299665236;-0.030185617119733554;0.5452647132123282;-0.5204812288284302;-0.030835572630167007;0.29961490631103516;0.5213938454778527;-1.6299715096595468;0.04738882745263412;0.47257414219380334;0.02238635344463743;0.47204361138528383;-0.5182425934839664;0.016368788508361376;
368;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7210069517133553;4.762776544713569;4.800338859065523;2.9661884547262174;1.6727455876429476;0.49206802248954773;0.08601149916648865;0.29801619052886963;0.49952869461687677;1.3977486504848482;2.9661884547262174;0.5160253067840288;0.09004958892280086;-0.5081074579027409;0.5010729813818278;0.035200753376214554;-0.06676702946424484;0.5415928959846497;0.2967793345451355;0.5456928634355767;-0.1226601119811686;1.6727455876429476;0.5119508375310612;0.5092926217400385;-0.05210264379005195;-0.015837767290240987;0.5363826316056445;-0.5176572203636169;-0.017975222319364548;0.29610151052474976;0.5179692137685568;-1.6055065600952318;0.054895244459254866;0.4720765339048617;0.02590174305901431;0.47136541405806687;-0.5150670460577155;0.029161319086442136;
369;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.7048425686147621;4.789106880720104;4.797453482054918;2.9821373258886306;1.6367463097482722;0.49558112025260925;0.08835538476705551;0.3005373775959015;0.5033957893826344;1.3943636834882593;2.9821373258886306;0.5243723253930543;0.0832600830510511;-0.5177200925292076;0.5039071285577144;0.03658337551413475;-0.053103670477867126;0.5307896137237549;0.2978997528553009;0.5334394191051453;-0.09971474297122244;1.6367463097482722;0.5026567440273603;0.5015640124896171;-0.033126178341341975;-0.002947269228905411;0.5274769958896207;-0.5165594816207886;-0.00756826251745224;0.29589492082595825;0.5166149210484254;-1.5854465680958905;0.06823404133176707;0.4729881552065313;0.03224885524183602;0.4718874932664235;-0.5133345960966049;0.03962048680919011;
370;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6907776569980693;4.807690194184964;4.789356552873698;3.008058990232721;1.5982039475078185;0.4997326135635376;0.08463137596845627;0.3035348653793335;0.5068482562437777;1.4030347550511562;3.008058990232721;0.530243977387008;0.07059518356757406;-0.5255235442986873;0.506792131920295;0.032079021538587535;-0.03764933720231056;0.5186756253242493;0.30148443579673767;0.5200402646884895;-0.07246035794346613;1.5982039475078185;0.494164874434431;0.4939792832422673;-0.013542187868023902;0.011748591121916167;0.5173214065374468;-0.5154753923416138;0.002323373919352889;0.29731714725494385;0.5154806283228398;-1.5662891122493547;0.08175632904100455;0.4755486680111846;0.03883581588665981;0.47396024627771194;-0.5115918107529478;0.04971939854712408;
371;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6796766044262483;4.823552142904469;4.780880922743197;3.0445189283128764;1.564582619935139;0.5055472254753113;0.07935124635696411;0.3064389228820801;0.5117368635189269;1.4151055117099052;3.0445189283128764;0.5352396538071222;0.0518761433031305;-0.532719769450657;0.5107348398056243;0.026079269411898406;-0.02259773015975952;0.5071633458137512;0.30359286069869995;0.5076665408960609;-0.04452765256521225;1.564582619935139;0.48642556369782464;0.4864161732453347;0.003022486412045963;0.026043887164773946;0.5074655944549559;-0.5148413777351379;0.012340170331299305;0.29997164011001587;0.5149892465207604;-1.5468320370016009;0.09877067064339892;0.4782323335815018;0.047158563913020216;0.4759014968798379;-0.5101255213438359;0.0599303200192831;
372;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6708963540729028;4.838351109968522;4.768064484365516;3.0806983990679058;1.5482304696905107;0.5109086632728577;0.07241460680961609;0.3093057870864868;0.5160150554844787;1.429997288297851;3.0806983990679058;0.5398849321044593;0.03285557633050488;-0.53888426495624;0.5141942209059082;0.018526180313992092;-0.007395247928798199;0.4983993172645569;0.3025344908237457;0.49845417958093685;-0.014836908913213258;1.5482304696905107;0.4776638057012695;0.4775421933803386;0.010777978405779196;0.04035897140923566;0.4994771151051348;-0.5143126249313354;0.021015489473938942;0.30141595005989075;0.5147418061140845;-1.529957731727283;0.11441457152601966;0.48229621407460593;0.05506139896793579;0.4791428601726127;-0.5088064850345418;0.06892977549120022;
373;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6599535822765683;4.8629960608421525;4.756374838497339;3.102392950911458;1.5503132716776507;0.5144559741020203;0.0697207897901535;0.315649151802063;0.5191588753148898;1.4360936657173309;3.102392950911458;0.547582112918624;0.021459559180173098;-0.5471614548816622;0.5166019300200376;0.01500464430198728;0.007836083881556988;0.49265697598457336;0.3002811074256897;0.4927192914803147;0.015904419379896895;1.5503132716776507;0.46618914630095076;0.46609135359901904;0.00954831027163829;0.05444521924145889;0.4936118070117372;-0.5142332911491394;0.03083444945514202;0.30267059803009033;0.5151569091056406;-1.51090604930235;0.13553023654361118;0.48600788563390523;0.06566729769452405;0.4815511093454545;-0.507666561379687;0.07898956038968746;
374;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6595592032260962;4.8665077145821485;4.752583287409201;3.1243987949434455;1.5769422243990263;0.5163048505783081;0.06005913391709328;0.30870339274406433;0.5197863006058936;1.4549918449860446;3.1243987949434455;0.5486745457664054;0.009433367770898687;-0.548593445772432;0.517248187355398;0.005199789339850082;0.018905913457274437;0.49320188164711;0.30171146988868713;0.49356410893003944;0.03831425238860706;1.5769422243990263;0.46389240234782314;0.46388364129018483;-0.002851017255953141;0.06529427758629291;0.49291677992151467;-0.5139012932777405;0.04042874649167061;0.3023777902126312;0.5154891102394132;-1.492287767381778;0.15579983078083143;0.4872126380867743;0.07560092724994374;0.48131139038092874;-0.5063412005527461;0.08855988552976349;
375;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6652404513770963;4.857088149631995;4.750231547623655;3.1532890329467347;1.6105625881950252;0.517988383769989;0.04568404331803322;0.2920056879520416;0.5199990360900002;1.4828288254946353;3.1532890329467347;0.5457416950396197;-0.006383056354448035;-0.545704365289754;0.5173500781345443;-0.00888639321094218;0.02815821021795273;0.4958076477050781;0.3037102222442627;0.4966065931152357;0.0567316679470436;1.6105625881950252;0.46611506663151736;0.4657465683731348;-0.01853076872536033;0.0747328670552662;0.4939545708325421;-0.5132387280464172;0.04868439584970474;0.30142492055892944;0.5155425902541467;-1.4762220916088877;0.1721313068957935;0.48796008183076595;0.08357904556937096;0.48074898294432283;-0.5048808234894802;0.09675929414413703;
376;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6676135514761822;4.8512047582760385;4.746584821449626;3.1797172001996143;1.6354831982309697;0.5187302827835083;0.03109189309179783;0.2841874361038208;0.5196612474417256;1.5109294934811166;3.1797172001996143;0.5439058499254205;-0.02073114102165074;-0.5435106193765071;0.5166571686813433;-0.023259168845852884;0.03920850157737732;0.49559885263442993;0.30315154790878296;0.49714739195585306;0.0789489445775686;1.6354831982309697;0.46681914696285515;0.4658428104848615;-0.030176015155967222;0.08579278262586347;0.4925812511188332;-0.511937141418457;0.05817146226763725;0.30174383521080017;0.515231555503015;-1.4576515411523918;0.18915583488562948;0.4891193655110681;0.09196904291775135;0.4803950966264567;-0.5027402371266819;0.10621097193028292;
377;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6512028431631153;4.890443601543266;4.744618276181313;3.160105913294878;1.6489991519746003;0.517717719078064;0.04025045037269592;0.3022213578224182;0.5192800163713197;1.493206465147576;3.160105913294878;0.5560887402967787;-0.010294427191330136;-0.5559934458729352;0.516688276358931;-0.015348894214597598;0.04970129206776619;0.49304816126823425;0.3006320595741272;0.49554687746286136;0.10046475951125611;1.6489991519746003;0.453907246104945;0.45251997717219905;-0.03546065885805774;0.0949532897849861;0.4895020953824285;-0.5109378099441528;0.06819915771484375;0.3022446632385254;0.5154692723563078;-1.4381022714870164;0.20988672788014967;0.48974464637946835;0.10203786358745046;0.47899696559775756;-0.5007340235854078;0.11609885427461951;
378;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6593233977207783;4.865349199732311;4.747439646476495;3.2013242726728075;1.6555676228129923;0.5186675786972046;0.01811051182448864;0.30031272768974304;0.5189836681728682;1.5358931292651192;3.2013242726728075;0.5483142722934805;-0.03273222711033494;-0.5473364070744121;0.5153943559861711;-0.03662312888295257;0.058107100427150726;0.4899064302444458;0.29981791973114014;0.49334039517852885;0.11805702181784404;1.6555676228129923;0.46264071746179347;0.4609794046623955;-0.03917169808249826;0.10420504089339028;0.48598926043619595;-0.5099770426750183;0.0786973088979721;0.3042922914028168;0.5160134208364549;-1.4176886388852472;0.23300435071273512;0.4888475920642984;0.11287575255648523;0.4756375014145434;-0.4986894674193698;0.12626105903942644;
379;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6634787266648264;4.847115620504367;4.749368695505465;3.222724581137678;1.6568692131070315;0.5170139074325562;0.0019395059207454324;0.30477944016456604;0.5170175453134026;1.5670449831754993;3.222724581137678;0.5426281399045854;-0.04397618512602885;-0.5408432243802925;0.5126162889199533;-0.052144816517283823;0.06412692368030548;0.4868079423904419;0.30007919669151306;0.4910134775289936;0.13097529650027917;1.6568692131070315;0.4689847151216479;0.4672485409724287;-0.040317043255549814;0.11085177777754834;0.4827762380648869;-0.5090427398681641;0.08630937337875366;0.30319827795028687;0.516307872248255;-1.4028413151738415;0.24931438097713837;0.48823435230620865;0.12046674702187689;0.47313903414728975;-0.4969960651659764;0.13362327679348263;
380;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6683563971327054;4.827901294103666;4.755190824328334;3.235538314307919;1.6605655669705248;0.5141103267669678;-0.011746003292500973;0.31092149019241333;0.514244491153562;1.5936395951170914;3.235538314307919;0.5366064721976069;-0.05033772825022541;-0.5342402260397167;0.5090765539419453;-0.06517002589647264;0.06761609017848969;0.4855900704860687;0.29780563712120056;0.49027507809972437;0.1383555820411706;1.6605655669705248;0.4768961965572442;0.47497594867608434;-0.0427531340373943;0.11511368504609812;0.4813147570823293;-0.5078852772712708;0.09302707761526108;0.3010927438735962;0.5163346705757337;-1.3896389008100811;0.2626499005509722;0.48638406065819845;0.12628499273670676;0.4697036885865897;-0.4952567779976001;0.13999744647392004;
381;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6830907318734784;4.793224246574074;4.763626861900381;3.274312105359963;1.6838338564440403;0.5126737952232361;-0.03294406831264496;0.31356319785118103;0.513731186463879;1.634967415233058;3.274312105359963;0.5256748387821557;-0.06956263799160073;-0.521051893312264;0.505717531424076;-0.08504925764387136;0.0713251531124115;0.4884236752986908;0.3007107377052307;0.4936040559586093;0.1450063546275463;1.6838338564440403;0.4905816093973429;0.4874507461270843;-0.05533611460010538;0.12007022772511992;0.4828900638386803;-0.5062330365180969;0.10064059495925903;0.3005833029747009;0.5161399196110358;-1.3745520906516586;0.276769332188022;0.4837047259025801;0.1321720072194605;0.46529648866939566;-0.4930158357961509;0.1471702438261986;
382;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6930228196467608;4.7682225499839355;4.767684030037626;3.3084999647523525;1.704175748342012;0.5105494260787964;-0.051814936101436615;0.31553807854652405;0.5131720024247078;1.6719386022828924;3.3084999647523525;0.517753943854946;-0.08601624264186476;-0.5105588627955903;0.50194780181461;-0.10287082238099564;0.07742806524038315;0.48919016122817993;0.2994116544723511;0.49527983921145197;0.15697584508724152;1.704175748342012;0.4998285837937529;0.49538917832674306;-0.06646935514974588;0.12696698307305745;0.48254322571320535;-0.503917396068573;0.1086030974984169;0.3013472557067871;0.5154875118242747;-1.3585254320547189;0.2895542216764977;0.4824169447635527;0.1377421137639885;0.46233453114690565;-0.49014318469217416;0.15483655061310747;
383;0.3;0.05;0;0;5.0;0.5;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.6973269634292742;4.757430006589269;4.767129899874154;3.3340715974962514;1.7253602785084992;0.5085738897323608;-0.06573601067066193;0.3149833083152771;0.5128046649713679;1.6993392082392045;3.3340715974962514;0.5143273205773018;-0.09838703386478824;-0.5048292624833822;0.49873518634588204;-0.11621893691900015;0.0856996700167656;0.4887387752532959;0.29824119806289673;0.49619555003755744;0.17358390764888756;1.7253602785084992;0.5030874750985559;0.49709004555871866;-0.07744994646525652;0.13540867457263744;0.4809937806067702;-0.5008300542831421;0.11638140678405762;0.30152878165245056;0.5141744598074581;-1.3424714996565454;0.29907882142677317;0.4825927975656996;0.1421911640243293;0.46116968800615527;-0.48661093788070914;0.16249837558467314;
