i;T_Z;v_z;CX;CY;k;R;D_12;D_23;safety_radius;eta_vf;eta_apf;v_f;v_cruis;k_f;distance_12;p12_APF;p23;angle_1_APF;angle_2_APF;px_1;py_1;pz_1;d_1;phi_1;angle_1;v1;vx1;vy1;setPx1;setPy1;px_2;py_2;pz_2;d_2;phi_2;angle_2;v2;vx2;vy2;setPx2;setPy2;px_3;py_3;pz_3;d_3;phi_3;angle_3;v3;vx3;vy3;setPx3;setPy3;
274;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4511754033856526;4.7430580080357405;4.72047168928801;4.00628006570847;2.315600702854319;0.2651739716529846;-0.21110856533050537;0.2891063392162323;0.33894551420268443;2.2431629242298916;4.00628006570847;0.5097591956698643;-0.3878719331984148;-0.33077152387548636;0.22638677833314313;-0.244185717718054;0.19936509430408478;0.23524156212806702;0.28996437788009644;0.3083586116509961;0.7030356250860453;2.315600702854319;0.4928117736220939;0.36232532641062637;-0.334041617260465;0.2355976269451474;0.20183740040202053;-0.26109421253204346;0.22492615878582;0.2999580204486847;0.3446185786110084;-0.8596779928055315;0.930616824811434;0.49742724987403053;0.3989309574624144;0.29713289971890106;-0.221201116785802;0.2546394487577101;
275;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4446339255387666;4.74342256777236;4.714503111298611;3.971576973271622;2.3609994087593726;0.25002217292785645;-0.2099217176437378;0.2906968593597412;0.3264631901058129;2.2692288590201914;3.971576973271622;0.5098751282918179;-0.3762474568344318;-0.34410826446951276;0.21239742724441327;-0.24433254409068905;0.20804737508296967;0.23272649943828583;0.2927248477935791;0.312162351701342;0.7294661196129653;2.3609994087593726;0.4907972160660745;0.34537451196429736;-0.34870955505066453;0.2425848262793994;0.19785554393321936;-0.25358396768569946;0.2276594191789627;0.3026590645313263;0.34078386083869133;-0.83921607626801;0.9327415160289786;0.499327052232002;0.40108739964942336;0.29741621161793486;-0.2134752277207571;0.25740104034075617;
276;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.43345658563638517;4.750962420518979;4.70477238587119;3.908265216805584;2.407123186492507;0.23275546729564667;-0.20392079651355743;0.295498251914978;0.30944918614651185;2.2902580660466394;3.908265216805584;0.5122722230963718;-0.3553850572590066;-0.3689502563125705;0.197216961569746;-0.24081582214481448;0.21703587472438812;0.22925065457820892;0.29426321387290955;0.31569040774454576;0.7580351793860319;2.407123186492507;0.4853076981602134;0.3252500627006932;-0.36018878190021403;0.24956088099445745;0.1932317763881875;-0.24630974233150482;0.22965393960475922;0.3046795427799225;0.3367631528884933;-0.8203777419223637;0.9322050626511567;0.5024243904517652;0.40341475715524;0.2994775481237393;-0.20596826661598083;0.25960169441713316;
277;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4250068745118288;4.760091122388273;4.7052748690549695;3.8624379241533955;2.446973986062183;0.22008547186851501;-0.19936759769916534;0.30023637413978577;0.2969596840312219;2.3068420063970088;3.8624379241533955;0.5151725620071116;-0.34002415088962923;-0.38702240950203115;0.1860830567795521;-0.23806983864936845;0.22486890852451324;0.2256123572587967;0.2956463396549225;0.3185387916233701;0.7837478216056951;2.446973986062183;0.48256888979833523;0.30888873151384394;-0.3707566384368137;0.25575778167589763;0.1885366934151153;-0.23832355439662933;0.2341821938753128;0.30531296133995056;0.3341248516774796;-0.7941626165189212;0.9456305288381455;0.5022644537664047;0.4072692190086823;0.2939410906377719;-0.1975966324957611;0.26357630293909;
278;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4119473183931102;4.784291863117929;4.691528632165167;3.813444525847286;2.4948007886663857;0.20688775181770325;-0.1940542310476303;0.30565112829208374;0.28365399069935654;2.324196991313024;3.813444525847286;0.5228480775173716;-0.3254397059600704;-0.4092176803954521;0.1743437812216962;-0.23497599908717554;0.2349775731563568;0.21693427860736847;0.2929060459136963;0.31980453580484186;0.8253035472513669;2.4948007886663857;0.4705568066499682;0.2835713432037664;-0.37551431610289804;0.26333470747673343;0.17938284699707868;-0.23156669735908508;0.2405594438314438;0.3050106465816498;0.33390414993271295;-0.7663531277630519;0.9723675302936747;0.5066390921697794;0.41859624445891086;0.28541260280428044;-0.189707072913194;0.2691007041118718;
279;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4105394934817272;4.77615388324176;4.684710188352056;3.819843819294606;2.540724839428805;0.19296127557754517;-0.19751392304897308;0.30139678716659546;0.27612642696907697;2.367853210673298;3.819843819294606;0.5202695569390438;-0.3264338817129564;-0.405118911860901;0.16031788740624953;-0.2380258142350632;0.24412836134433746;0.20982451736927032;0.29302889108657837;0.32190834860549766;0.860821786735471;2.540724839428805;0.470973294876053;0.266268754882564;-0.38848010844790315;0.27075523683259384;0.17097650652448002;-0.22541660070419312;0.24803884327411652;0.30383485555648804;0.3351654988894223;-0.7376533320920594;1.0071914536507625;0.5088081842387265;0.4301132398423522;0.2718241513563963;-0.18240527671995788;0.27522125840975614;
280;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.3934171033646314;4.804148413196982;4.672578800883354;3.746923645377172;2.568370323277925;0.18004266917705536;-0.18706034123897552;0.3037976026535034;0.2596284537350261;2.3753085187229472;3.746923645377172;0.5291263713414176;-0.30109104720461055;-0.4351079155131135;0.1499335644565943;-0.23057113279028688;0.2501790225505829;0.20005451142787933;0.29040324687957764;0.3203300655058975;0.8962716247403426;2.568370323277925;0.45835926732060195;0.2485875392639998;-0.38509408364885117;0.27503777647698285;0.16154510306299422;-0.21973085403442383;0.25341054797172546;0.3029245138168335;0.33540804110519984;-0.7143348815558899;1.0316860044282614;0.5126652856704321;0.4399517930399904;0.2631883639761516;-0.17573567473042478;0.27972938436934064;
281;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4015139341186125;4.776596380153675;4.65908911000585;3.8361336005263507;2.5993609915723264;0.17110003530979156;-0.20217785239219666;0.2937206029891968;0.2648605408152237;2.4392594357733173;3.8361336005263507;0.520409833753262;-0.33307936026809976;-0.3998556424892504;0.13779209928298158;-0.24216341664112168;0.2564161717891693;0.1901671439409256;0.2923945188522339;0.3192378357739908;0.932670508747407;2.5993609915723264;0.46276701821938016;0.23881037631156238;-0.39638733243834384;0.28029720942032554;0.15052841069709122;-0.21244001388549805;0.25665196776390076;0.30338484048843384;0.33316811380555755;-0.6914256884263298;1.0437154375917124;0.5169498370192969;0.44678893997560354;0.2600322616710361;-0.16776111988793768;0.28265519393100436;
282;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.40718499623879517;4.755676528809548;4.658257076400434;3.8709284176166316;2.642424389863908;0.16014844179153442;-0.2079971879720688;0.28762999176979065;0.26250781628847664;2.485442286402074;3.8709284176166316;0.5137702579483318;-0.3423634071199865;-0.38307593949175367;0.12591210107953577;-0.24630478192124416;0.26408249139785767;0.18569982051849365;0.29952773451805115;0.32283739808687023;0.9579335080320363;2.642424389863908;0.4690879696445467;0.22455027934939792;-0.41185033119975817;0.2865375193327975;0.14451478739851784;-0.20349493622779846;0.2584475576877594;0.303375780582428;0.32894578450730066;-0.6669947227471154;1.047532520119541;0.5172139195436771;0.4480069936796357;0.25845690585447345;-0.1586942368598349;0.28429324827320673;
283;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.41516083705736045;4.713715271544689;4.654623740248643;3.954112710234562;2.658458117705786;0.146117702126503;-0.22091220319271088;0.2854253351688385;0.26486333153946967;2.5572250096713462;3.954112710234562;0.500422171340646;-0.36331772975997845;-0.34412581538057;0.10978592915050514;-0.25532478473076786;0.2671736180782318;0.17620740830898285;0.3090856969356537;0.3200481103521492;0.9877549740364489;2.658458117705786;0.48121242861134944;0.2235507079890248;-0.42613434783837695;0.2895286888771343;0.13359397352514515;-0.19468505680561066;0.2610425055027008;0.3039029836654663;0.32564622064831555;-0.6408065928944946;1.057524847032194;0.5183668361991738;0.4515715258164136;0.254533561525739;-0.1495279042239693;0.2864958616552747;
284;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4202675465461015;4.694054623403862;4.641131650463741;4.030172165166624;2.691994010689896;0.13429589569568634;-0.23213930428028107;0.2888053059577942;0.26818658466157397;2.6171213317890167;4.030172165166624;0.4941646467062821;-0.38355917929441824;-0.31157832728438745;0.09593997776624452;-0.2632971370087198;0.2728871703147888;0.16461914777755737;0.31218940019607544;0.31869557815793714;1.0279906480132932;2.691994010689896;0.4831697956973925;0.20998757336040122;-0.43515315753016215;0.29388592765082894;0.12110383202454116;-0.18554264307022095;0.26318708062171936;0.30368608236312866;0.32201476954274444;-0.6140630087025516;1.0663658091197075;0.5226436391652813;0.4575482967040104;0.2525983565726183;-0.1397878133998199;0.28844691627898117;
285;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4260790161982702;4.689397685070287;4.632179149334559;4.116151165422224;2.723872147822098;0.12833912670612335;-0.24547436833381653;0.2952830195426941;0.2769992724766197;2.65985545553063;4.116151165422224;0.4926829324900366;-0.4076724920204969;-0.2766579317799868;0.08757187750407366;-0.2731401615118152;0.277862012386322;0.15350712835788727;0.31016311049461365;0.3174456431959044;1.0660678334213312;2.723872147822098;0.48180661191098645;0.1954583496972132;-0.440378978624986;0.29740784735604336;0.10946923049538868;-0.17571735382080078;0.2653340697288513;0.30155301094055176;0.31824323558036455;-0.5849383244236961;1.0768224510160131;0.5254770391099501;0.462659247977124;0.24914361098170307;-0.12945142902308837;0.2902484308270216;
286;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.42915267685070085;4.702903097143855;4.616538291284807;4.201598328364589;2.758994827641771;0.12536920607089996;-0.259200781583786;0.2997566759586334;0.287927912861003;2.6910892917175877;4.201598328364589;0.49698064014574433;-0.4335451647865385;-0.24295749992516594;0.08201468959224611;-0.2834965315763026;0.2827143669128418;0.1400666981935501;0.30527743697166443;0.31550926008878405;1.1108070816818563;2.758994827641771;0.47257727432697816;0.17642808862900758;-0.43840895263786644;0.30035717577574256;0.09622580292976346;-0.1661870926618576;0.2675391137599945;0.29999998211860657;0.3149528967304224;-0.555839934212923;1.08958203720463;0.5304172975642296;0.47017968028250945;0.2455067775129186;-0.11916912463360665;0.2920897915112864;
287;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.43666177067632034;4.697658269014688;4.613080809702383;4.297668370481943;2.7729186279283398;0.12154238671064377;-0.27468374371528625;0.3031562566757202;0.3003726199718688;2.7250089459833915;4.297668370481943;0.4953114080526712;-0.45332333102451294;-0.1995779258734783;0.07621005360819247;-0.29464153630263407;0.2839207351207733;0.13066397607326508;0.3113994896411896;0.3125444903926401;1.1394819078184937;2.7729186279283398;0.47314207818701265;0.17051040857202115;-0.44134977820287574;0.3009717759779754;0.0865289982529775;-0.15813228487968445;0.26950371265411377;0.29807233810424805;0.3124709116951861;-0.5306225896587096;1.102447670217595;0.5315074667748001;0.4742720549297899;0.23992958373247672;-0.11070507938670546;0.29349667102736143;
288;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4237276218537352;4.758541235592748;4.592745668582977;4.311669986179583;2.8140633587799937;0.12426739931106567;-0.2775079607963562;0.30179575085639954;0.30406093934750617;2.720571752368692;4.311669986179583;0.5146803018518971;-0.4739077228020457;-0.20076673873662265;0.07687662703086111;-0.29758463467001844;0.2879836857318878;0.11331434547901154;0.30558642745018005;0.3094749491300702;1.1959276807818535;2.8140633587799937;0.4477013669277702;0.14402761155361404;-0.4239015936029908;0.30238644688724925;0.07092418611871246;-0.14508916437625885;0.2690833806991577;0.29474979639053345;0.305706937094808;-0.49451195781475565;1.1048113136529187;0.5379034774792298;0.4805519019494264;0.24168165138677214;-0.09703397418131621;0.2932515458378349;
289;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.42521068358276864;4.770793847440798;4.583260265932412;4.390365387134746;2.8412510415197385;0.11903126537799835;-0.29002973437309265;0.3079354465007782;0.3135054847335436;2.752143997386572;4.390365387134746;0.518569751155091;-0.49191366886637083;-0.1641204715916922;0.06983989849136127;-0.30644178153226187;0.28951993584632874;0.09950555115938187;0.2979879677295685;0.30614236551642876;1.239752537647784;2.8412510415197385;0.44099158890289125;0.13046583746025125;-0.42125081215220456;0.30256651959235387;0.05738046994416141;-0.13276584446430206;0.2678547203540802;0.2941927909851074;0.2989530409149266;-0.4601725035993902;1.1053890755858646;0.540876751838361;0.4833484897342432;0.24273833267706638;-0.08443099549087774;0.29212855362178686;
290;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4320101267701074;4.761235953044503;4.589789964003898;4.480418721761231;2.865779463279125;0.10854841768741608;-0.3035581409931183;0.3059416711330414;0.3223822326767398;2.7981749478096134;4.480418721761231;0.5155361256230502;-0.5017276610210053;-0.11851941186496245;0.05837565158531555;-0.3154100821796145;0.29066839814186096;0.08818802982568741;0.2924661934375763;0.3037519486075632;1.27622559367453;2.865779463279125;0.44595251103421774;0.12144601629588513;-0.4290973167284826;0.3028129997714495;0.045278298152839146;-0.11767338216304779;0.26551923155784607;0.293801486492157;0.29042638860261955;-0.4171697495011585;1.105795030962893;0.5388307041048847;0.48161819043551707;0.24162459793610366;-0.06951156311949608;0.28968169135145644;
291;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4312225355798089;4.752604173643582;4.608519504393523;4.505651451063942;2.883262059965035;0.0970827043056488;-0.30524197220802307;0.3102514445781708;0.3203087777016758;2.833658104111226;4.505651451063942;0.5127939994790072;-0.5018744629784206;-0.10526019813679748;0.04689525800780674;-0.3157679920217028;0.2911239266395569;0.07985655963420868;0.2916007936000824;0.30187780769484535;1.303076970575222;2.883262059965035;0.4544499115678205;0.11609690866833733;-0.43937026517694117;0.3027336175063906;0.035919533116514565;-0.10365353524684906;0.2659882605075836;0.2947199046611786;0.2854712071243262;-0.37158883221084155;1.126690911380918;0.5329445419277988;0.48124646190599846;0.2289797538508366;-0.05552888905624921;0.28888623589266726;
292;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.42852109303719743;4.741911418416834;4.626842064576325;4.552284263238287;2.8632996084569267;0.08582307398319244;-0.3103749752044678;0.30723050236701965;0.3220220881571612;2.871819290551043;4.552284263238287;0.5093945551728478;-0.50287970170577;-0.08120848756170297;0.035535103812615446;-0.3184958239606381;0.2839900255203247;0.06957263499498367;0.31008481979370117;0.2923879035377146;1.330545401788291;2.8632996084569267;0.46353267674429066;0.1273392719815918;-0.4456986114191127;0.2967239527184839;0.025002773853072403;-0.09213217347860336;0.272712379693985;0.29303064942359924;0.2878547887881105;-0.32579784081497015;1.184346910752922;0.5271642926075106;0.4882875696807309;0.19868930694846781;-0.043303416510530275;0.2925813103888318;
293;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4334768589409673;4.734658281323296;4.64732974758962;4.5953038889547475;2.8973552588381106;0.07700846344232559;-0.31534281373023987;0.30360665917396545;0.3246096018497493;2.9020749872214675;4.5953038889547475;0.5070873672088415;-0.5036155264651794;-0.05923680853991616;0.026646910795807652;-0.3212664945842315;0.287676066160202;0.06349930167198181;0.31055372953414917;0.29460088315250904;1.353547961365177;2.8973552588381106;0.47227280663980264;0.11420332055196411;-0.4582567025874709;0.29909639821539846;0.01767363141323472;-0.08229716867208481;0.2837301194667816;0.28950783610343933;0.29542444831813724;-0.2823075982247892;1.2656149602517854;0.5206798526162821;0.4966205246561083;0.1564466791299995;-0.03263511620647398;0.29937478737978157;
294;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.44425150566425425;4.686079938484964;4.696716606874854;4.596047456763537;2.92603400888316;0.0638747587800026;-0.3108161985874176;0.30533289909362793;0.317311667156341;2.938908002548602;4.596047456763537;0.4916275032291939;-0.48830407921777197;-0.05706775053088169;0.015044350858225398;-0.31652297364050574;0.29478561878204346;0.06870926171541214;0.31314197182655334;0.30268717132741063;1.3418026338539797;2.92603400888316;0.5033856290265074;0.10767075178708674;-0.4917358037808678;0.30555269396075213;0.01953568133732536;-0.07371609658002853;0.2952566146850586;0.28930529952049255;0.30431978478284527;-0.2446660664507527;1.3477258264682264;0.5049882630436973;0.49247605567791386;0.11171607044563758;-0.02446849101223715;0.30642822172962236;
295;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4560606313469035;4.6448942080500215;4.741078146246458;4.621696965872535;2.9469012003892523;0.0532383993268013;-0.31125494837760925;0.3066572844982147;0.3157751891020385;2.9721876589976834;4.621696965872535;0.47854828197265115;-0.4765815907983163;-0.04334103703330418;0.005580240246969667;-0.3155890520809397;0.2998318374156952;0.0723893865942955;0.3179346024990082;0.3084466793784142;1.333896559868119;2.9469012003892523;0.5305224050254926;0.10263689458667441;-0.5204994621549928;0.31009552687436265;0.020339440378796224;-0.06433278322219849;0.3045015037059784;0.29188284277915955;0.3112231880119416;-0.20821060106500827;1.4186428738232095;0.49087045907536947;0.4851994216424239;0.07439979052874623;-0.015812841057956092;0.31194148275885303;
296;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47860125481239346;4.623374028338155;4.764681029452358;4.754864745321572;2.9657769614775966;0.047570884227752686;-0.33385172486305237;0.2999694049358368;0.3372239066558678;3.000054384226616;4.754864745321572;0.47174014419525984;-0.47131465360466374;0.020031498767700103;0.0004394188672863092;-0.33184857498628234;0.302730530500412;0.07105902582406998;0.3189195692539215;0.310958452607622;1.340243105385185;2.9657769614775966;0.5446835737759318;0.09527131919661748;-0.5362868367579584;0.31225766242007374;0.017430342148274137;-0.055858075618743896;0.3100234866142273;0.2946750521659851;0.31501537559978127;-0.17826117234204258;1.4674714497041768;0.4833700707256559;0.4807921287233582;0.049855333024535896;-0.007778862746408079;0.3150090199166809;
297;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4752677171668951;4.644430074224447;4.7439115857235485;4.788951539042618;3.014633920675418;0.038785580545663834;-0.33650892972946167;0.30864325165748596;0.33873674298182055;3.0268403145928766;4.788951539042618;0.4784012181606898;-0.47699975075462914;0.036591847693900025;-0.008914394529799079;-0.3328497449600717;0.30598267912864685;0.05653701350092888;0.3100818693637848;0.31116207002516977;1.3880850816377375;3.014633920675418;0.5315621030998067;0.06730530018035719;-0.527283857158098;0.31271320914668255;0.003808627785119076;-0.047636728733778;0.3126770257949829;0.2989061176776886;0.31628496705416137;-0.15118863981830016;1.5008532857232189;0.4899693645984928;0.4887713809298975;0.03424201262968903;0.0012404093592117554;0.3161012270579518;
298;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47980336114812605;4.644209832538723;4.747191597760847;4.82338204680948;3.0514221988406947;0.03210466355085373;-0.34009578824043274;0.30908042192459106;0.34160774962022566;3.0474726786955357;4.82338204680948;0.4783314363814194;-0.47538806728170785;0.052982530298904436;-0.015434143177317054;-0.3347975352105423;0.3103184103965759;0.05081133171916008;0.3017881214618683;0.3144508026100939;1.4084972040546728;3.0514221988406947;0.5326649654219847;0.04796558140512018;-0.5305009598374663;0.3151149685370879;-0.0022387642645865444;-0.03980894759297371;0.31054192781448364;0.2979317009449005;0.3130831219328121;-0.12749650536406607;1.5086223610685803;0.4889264522231762;0.48798175906008046;0.030378915520001555;0.008989228313034336;0.3135798193664838;
299;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.477785133222703;4.639530001786196;4.749165818564492;4.819047119703138;3.054341882773445;0.027901845052838326;-0.3371512293815613;0.3086787462234497;0.3383038049310867;3.0590231572253885;4.819047119703138;0.47684917383903846;-0.4741394358733231;0.05076347053443518;-0.019512098534493982;-0.33207488232811777;0.3098756670951843;0.04855513200163841;0.3015097379684448;0.3136567070881508;1.415367851831998;3.054341882773445;0.534759338749511;0.04659898795805992;-0.5327251493041217;0.3145355658909903;-0.004717382928773758;-0.037031978368759155;0.31064075231552124;0.30095374584198;0.3128402858026077;-0.11865163678309626;1.516258127547739;0.48829884233506976;0.4875728205755416;0.02661773960688666;0.011725303688795;0.3133025262762099;
300;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47411836510070654;4.633449149522903;4.750999006208791;4.801236802763562;3.0698843650676926;0.021388791501522064;-0.33025598526000977;0.3099846839904785;0.3309478753549498;3.0769186945389477;4.801236802763562;0.4749246707641467;-0.47305139117734224;0.04214052925171041;-0.025916347616212157;-0.32604193233483875;0.31116920709609985;0.04499797523021698;0.2965955436229706;0.3144059369980705;1.4271825368822646;3.0698843650676926;0.5372463528032576;0.03849200851780991;-0.5358656630916626;0.31501840794788083;-0.008588591078949284;-0.03279634565114975;0.31118619441986084;0.3057078719139099;0.3129096481184067;-0.10500376408853078;1.5302513805207976;0.48771614863510393;0.48731532704809644;0.019769007649995618;0.015935187053659892;0.3131630951848604;
301;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4725722522489628;4.623248855506269;4.749614648221353;4.786458854721316;3.097262244988289;0.013307029381394386;-0.3228805363178253;0.3129552900791168;0.3231546344458699;3.1004024877748564;4.786458854721316;0.47170061410907727;-0.47040724913625176;0.034906866243548114;-0.03373369553223079;-0.3193898496934705;0.31455197930336;0.041229356080293655;0.28848797082901;0.3172425058003058;1.4404660361015387;3.097262244988289;0.5400114088935174;0.02393108643909199;-0.5394808845890708;0.31694508794726917;-0.012718732378613429;-0.02939550392329693;0.31481269001960754;0.3105504810810089;0.3161821080458002;-0.09310462285669423;1.5584263737526733;0.488156170751088;0.48811882343889035;0.006038314913844315;0.019416378420592108;0.315416521510992;
302;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47333659639529;4.60616799614223;4.746421257949089;4.788852894836628;3.122124280907307;0.0029812699649482965;-0.31720077991485596;0.314424067735672;0.3172147896129636;3.132194246099612;4.788852894836628;0.46631511934261194;-0.46495257405769463;0.03562154410800241;-0.04351398744082117;-0.3136386255040557;0.31715795397758484;0.03683388605713844;0.2910306453704834;0.31928968497794924;1.4551769350622556;3.122124280907307;0.5443546765932119;0.0105970302757205;-0.5442515198676396;0.31821765700515686;-0.017591265929625524;-0.0261299517005682;0.31955963373184204;0.31318074464797974;0.3206261590804828;-0.08158711416824066;1.5919766920501979;0.4891713688702927;0.489061649908616;-0.010360053624296907;0.022776213290293404;0.31852362836941234;
303;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4713086064056414;4.595086227511963;4.735128294281058;-1.4755803477650915;3.147164937238902;-0.010198363102972507;-0.31236568093299866;0.314764142036438;0.3125321187249656;-3.1089554517021325;-1.4755803477650915;0.4628312329578361;-0.460734784448949;0.04400237039127865;-0.05627184154786741;-0.3079654438938708;0.3169572949409485;0.02689966931939125;0.2970390319824219;0.31809671332124134;1.4861307758098314;3.147164937238902;0.5442887460902626;-0.0030329155846633093;-0.5442802959354368;0.3166540033824822;-0.02752836027415243;-0.020062174648046494;0.323554664850235;0.31113216280937195;0.32417605093213875;-0.06192623708869705;1.6291666840876096;0.49276309875340973;0.4919238908314891;-0.028746427991523785;0.029130214435102414;0.3206800220510826;
304;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4727157625925459;4.601462264050867;4.713855595002895;-1.4121188254195665;3.1854221909691214;-0.02255871146917343;-0.3167586922645569;0.31125491857528687;0.31756096200304856;-3.0704953511936384;-1.4121188254195665;0.4648346925872924;-0.4589950292375385;0.07344967370896771;-0.06845821439292728;-0.3094137248936601;0.31651970744132996;0.012613465078175068;0.30198755860328674;0.3167709341148955;1.5309669128572292;3.1854221909691214;0.5356263964265398;-0.023468741459547214;-0.5351120020361958;0.3141728332953752;-0.04089773512544451;-0.012542657554149628;0.3267880380153656;0.3085343837738037;0.32702865325297215;-0.038362799319462564;1.6667629547258072;0.4995331624025196;0.4972346784968623;-0.04786496463995367;0.037180810295536604;0.32200154155137023;
305;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47310524934488885;4.618837373940076;4.688526703536739;-1.3580957132280154;3.252018430363561;-0.03491181135177612;-0.3189011812210083;0.31027042865753174;0.3208064805393064;-3.0325515558919665;-1.3580957132280154;0.4703080180129171;-0.4597093348757009;0.0992822201372383;-0.08088274483934621;-0.30897295920728446;0.3190062344074249;-0.004941639490425587;0.3003917634487152;0.31904450691346853;1.5862858180481096;3.252018430363561;0.522146995834504;-0.0575413791823025;-0.5189667377980943;0.31325209648919466;-0.056838313270235016;-0.0027581166941672564;0.3294067680835724;0.30716657638549805;0.32941831471089017;-0.008372785594737926;1.7084678555163932;0.5075941574543714;0.5027914201556615;-0.06966072422582358;0.04752102532139889;0.32244069566099004;
306;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.47840913129862483;4.643261256875904;4.665400649339625;-1.2935881462580827;3.3309017382471087;-0.04357631504535675;-0.32618463039398193;0.3084488809108734;0.3290825251182305;-3.008784999843331;-1.2935881462580827;0.47803091185278906;-0.4597812342599456;0.13082342798294963;-0.0895544384713513;-0.313102287595687;0.32459959387779236;-0.020698465406894684;0.2954348027706146;0.32525885509210684;1.6344762570325737;3.3309017382471087;0.5070460364344805;-0.09541610981063348;-0.49798739848767426;0.31505798289672904;-0.07049720525566211;0.005516707431524992;0.3304773271083832;0.30614542961120605;0.33052336951203065;0.016691599192612618;1.7389361500354774;0.5149458571069141;0.5076839725085276;-0.08617551746021003;0.056285104682377754;0.32185977536236215;
307;0.3;0.05;0;0;5.0;0.3;4.71238898038469;4.71238898038469;0.3;2.0;0.2;0.5;0.5;1;0.4833478766183064;4.656661130243159;4.65387614716978;-1.2450191440990699;3.401235641618513;-0.052773863077163696;-0.3295076787471771;0.3085426390171051;0.33370704364373266;-2.982781645748521;-1.2450191440990699;0.48227960331198216;-0.45691279528342266;0.154351265874472;-0.09846514260550596;-0.3140725521597299;0.329810231924057;-0.03411881625652313;0.29577547311782837;0.3315703284441276;1.673879484494638;3.401235641618513;0.4991135146467829;-0.12814016908192227;-0.48238407682128226;0.3169962150158648;-0.08235722393865136;0.014804092235863209;0.33193135261535645;0.304683119058609;0.33226131883803156;0.04457032448483206;1.7752956334407293;0.5186040008047526;0.507797738526879;-0.10531650581785933;0.06558386608855112;0.3213997020335705;
